accountID;installationID;nationalAdministrator;accountType;accountHolderName
113382;207498;United Kingdom;100-Holding Account;Aggregate Industries UK Limited
108091;202976;United Kingdom;100-Holding Account;Sky Limited
102519;947;Italy;100-Holding Account;Edison Spa
92382;267;Poland;100-Holding Account;Pfeifer und Langen Glinojeck S.A
97318;852;United Kingdom;100-Holding Account;PLASMOR LIMITED
102520;948;Italy;100-Holding Account;Ediso Spa
92383;581;Poland;100-Holding Account;Zakład Energetyki Cieplnej sp. z o.o. w Wałczu
97319;848;United Kingdom;100-Holding Account;Novartis Grimsby Limited
113384;207674;France;100-Holding Account;SOUTHERN CROSS INTERNATIONAL BV
102521;949;Italy;100-Holding Account;TEI SPA
92384;136;Portugal;100-Holding Account;Revigrés - Indústria de Revestimentos de Grés, Lda
113385;207673;Sweden;100-Holding Account;Affärsverken Karlskrona AB
97320;918;United Kingdom;100-Holding Account;RWE Cogen UK Limited
108095;202811;United Kingdom;100-Holding Account;The United Company
102522;942;Italy;100-Holding Account;Casa Olearia Italiana spa
92385;268;Poland;100-Holding Account;SugarPol Sp. zo.o.
97321;845;United Kingdom;100-Holding Account;McCain Foods (G.B.) Ltd
113386;207677;Netherlands;100-Holding Account;Erasmus Universitair Medisch Centrum Rotterdam (Erasmus MC)
102523;751;Italy;100-Holding Account;Caviro Extra S.p.A.
92386;137;Portugal;100-Holding Account;SCC-Sociedade Central de Cervejas e Bebidas, S.A.
108097;202982;Ireland;100-Holding Account;Harley-Davidson Motor Company Group, LLC
97323;1047;United Kingdom;100-Holding Account;South Hook LNG Terminal Company Ltd.
113388;207682;Belgium;100-Holding Account;Electrabel
102524;950;Italy;100-Holding Account;LINEA GREEN S.P.A.
92387;582;Poland;100-Holding Account;Zakład Energetyki Cieplnej sp. z o.o. w Wałczu
97324;948;United Kingdom;100-Holding Account;Arjowiggins Chartham Limited
113389;207683;Belgium;100-Holding Account;Electrabel
102525;954;Italy;100-Holding Account;Condino Energia srl
92388;583;Poland;100-Holding Account;Zakład Energetyki Cieplnej Sp. z o.o. w Bolesławcu
108099;202883;Germany;100-Holding Account;Rhein Papier GmbH
97325;512;United Kingdom;100-Holding Account;Barking, Havering and Redbridge Hospitals NHS Trus
113390;207684;France;100-Holding Account;PORT NEUF MIREUIL ENERGIES
102526;178;Italy;100-Holding Account;ITALIA ZUCCHERI SPA
92389;138;Portugal;100-Holding Account;GALP POWER, SGPS, SA
97326;947;United Kingdom;100-Holding Account;ArjoWiggins Ivybridge Limited
108101;202702;Germany;100-Holding Account;ASL Airlines (Switzerland) AG
92390;139;Portugal;100-Holding Account;Sonae Indústria - Produção e Comercialização de Derivados de Madeira, S. A.
113391;207685;France;100-Holding Account;EDF SA
97327;905;United Kingdom;100-Holding Account;Saint-Gobain Glass UK Ltd
102528;591;Italy;100-Holding Account;Cellulosa 2000 S.p.A.
108102;202555;Germany;100-Holding Account;ArcelorMittal Hochfeld GmbH
92391;584;Poland;100-Holding Account;Zakład Energetyki Cieplnej Sp. z o.o. w Bolesławcu
113392;207650;United Kingdom;100-Holding Account;Royal Berkshire NHS Foundation Trust
97328;920;United Kingdom;100-Holding Account;RWE Generation UK Plc
108103;202218;Germany;100-Holding Account;SunExpress Deutschland GmbH
113393;207686;Belgium;100-Holding Account;PURATOS NV
92392;269;Poland;100-Holding Account;SugarPol Sp. zo.o.
97329;946;United Kingdom;100-Holding Account;Arjo Wiggins Fine Papers Limited
108104;202910;Germany;100-Holding Account;Wheels Aviation Limited
97330;857;United Kingdom;100-Holding Account;Ardagh Glass Limited
92393;140;Portugal;100-Holding Account;SN Seixal Siderurgia Nacional,SA
113394;207679;Romania;100-Holding Account;EGGER TECHNOLOGIA S.R.L.
102532;184;Italy;100-Holding Account;AEM GESTIONI SRL
108105;202985;Germany;100-Holding Account;Novelis Deutschland GmbH
92394;141;Portugal;100-Holding Account;Natural - Industria de Papel, S.A.
113395;207665;United Kingdom;100-Holding Account;Secanim Limited
97331;1024;United Kingdom;100-Holding Account;PolymerLatex Limited
102533;288;Italy;100-Holding Account;ITALIA ZUCCHERI SPA
108106;202989;United Kingdom;100-Holding Account;American International Group, Inc
92395;585;Poland;100-Holding Account;Miejskie Przedsiębiorstwo Infrastruktury KOS-EKO Sp. z o.o.
113396;207664;United Kingdom;100-Holding Account;SARVAL (Hartshill) Limited
97332;950;United Kingdom;100-Holding Account;Arjowiggins Limited
92396;270;Poland;100-Holding Account;Sudzucker Polska S.A.
108107;202909;United Kingdom;100-Holding Account;Harsco Corporation
97333;1084;United Kingdom;100-Holding Account;The Cheese Company Limited
113397;207688;Ireland;100-Holding Account;Norwegian Air International Limited
102536;185;Italy;100-Holding Account;LINEA GREEN S.P.A.
92397;142;Portugal;100-Holding Account;Renova - Fábrica de Papel do Almonda S.A
113398;207690;Belgium;100-Holding Account;VLM AIRLINES
108108;202214;Italy;100-Holding Account;AgustaWestland S.P.A
97335;860;United Kingdom;100-Holding Account;BIP (OLDBURY) LIMITED
108109;202776;United Kingdom;100-Holding Account;Ivanhoe Capital Aviation LTD.
102538;186;Italy;100-Holding Account;AEM GESTIONI SRL
92398;157;Portugal;100-Holding Account;Renova - Fábrica de Papel do Almonda S.A
113399;207689;Belgium;100-Holding Account;SAUDI ARABIAN AIRLINES CORPORATION
97336;917;United Kingdom;100-Holding Account;RWE Cogen UK Limited
102539;746;Italy;100-Holding Account;TERRECOTTE S.R.L.
108110;202994;Poland;100-Holding Account;Jet Story Sp. z o.o.
92399;271;Poland;100-Holding Account;Krajowa Spółka Cukrowa S.A.
113400;207691;Belgium;100-Holding Account;Tarkett
97337;880;United Kingdom;100-Holding Account;Sofidel UK Limited
92400;272;Poland;100-Holding Account;Nordzucker Polska S.A.
108111;202901;Spain;100-Holding Account;245 Pilot Services
113401;207551;United Kingdom;100-Holding Account;Multiplex Services Europe Limited
102540;324;Italy;100-Holding Account;ITALIA ZUCCHERI SPA
97338;868;United Kingdom;100-Holding Account;Solvay Solutions UK Ltd
102541;747;Italy;100-Holding Account;TERRECOTTE S.R.L.
92401;586;Poland;100-Holding Account;ESV WISŁOSAN Sp. z o.o.
108112;202995;France;100-Holding Account;LR ENTERPRISES MANAGEMENT LLC
113403;207678;Romania;100-Holding Account;S.C. EURO TYRES MANUFACTURING S.R.L.
102542;832;Italy;100-Holding Account;CEMENTERIA COSTANTINOPOLI SRL
92402;1;Slovakia;100-Holding Account;STEFE Banská Bystrica, a.s.
108113;202996;Denmark;100-Holding Account;Svendborg Kraftvarme A/S
97340;513;United Kingdom;100-Holding Account;University Hospitals of Leicester NHS Trust
113404;207680;Romania;100-Holding Account;S.C. CEMACON S.A.
102543;957;Italy;100-Holding Account;SET Spa
92403;587;Poland;100-Holding Account;Spółdzielnia Mieszkaniowa Przodownik
108114;202942;United Kingdom;100-Holding Account;Bayham Limited
97341;893;United Kingdom;100-Holding Account;Carlsberg UK Ltd
92404;143;Portugal;100-Holding Account;Inducerâmica - Indústrias Cerâmicas, S.A
102544;281;Italy;100-Holding Account;Buzzi Unicem S.p.A.
108116;202984;United Kingdom;100-Holding Account;Willis Lease Finance Corporation
102545;959;Italy;100-Holding Account;CARTIERA DI NAVE SPA
97342;1040;United Kingdom;100-Holding Account;Carlsberg Supply Company UK Limited
113407;207695;Spain;100-Holding Account;Halcón Cerámicas, S.A.
92405;273;Poland;100-Holding Account;Sudzucker Polska S.A.
108117;202997;Poland;100-Holding Account;Small Planet Airlines sp. z o.o.
113408;207696;Finland;100-Holding Account;Pori Energia Oy
102546;958;Italy;100-Holding Account;Acqua Minerale San Benedetto SPA
92406;144;Portugal;100-Holding Account;Caima - Energia, Empresa de Gestão e Exploração de
97344;851;United Kingdom;100-Holding Account;LacPatrick Dairies (NI) Ltd
108118;203000;Poland;100-Holding Account;Eurolot S.A.
92407;274;Poland;100-Holding Account;Sudzucker Polska S.A.
113409;207697;Ireland;100-Holding Account;Lagan Brick Limited
102547;960;Italy;100-Holding Account;cartiera nuova socarpi
97345;514;United Kingdom;100-Holding Account;York University Energy Supply Company Limited
108119;201928;Austria;100-Holding Account;LYCOAIR GmbH
102548;961;Italy;100-Holding Account;cartiera san lorenzo
92408;3;Slovakia;100-Holding Account;Tate & Lyle Boleraz, s.r.o.
113411;207698;Sweden;100-Holding Account;Söderhamn NÄRA AB
97346;890;United Kingdom;100-Holding Account;Dalkia Utilities Services plc
92409;146;Portugal;100-Holding Account;Tinturaria e Acabamentos de Tecidos, Vale de Tábua
102549;962;Italy;100-Holding Account;Sageter Energia
108121;202709;Germany;100-Holding Account;Deutsche Giessdraht Gesellschaft mbH
97347;892;United Kingdom;100-Holding Account;Veolia Energy Cleanpower One UK Ltd
92410;588;Poland;100-Holding Account;Okręgowa Spółdzielnia Mleczarska
102550;599;Italy;100-Holding Account;Cartiere Carrara spa
113413;207642;United Kingdom;100-Holding Account;ERE Developments limited
97348;1038;United Kingdom;100-Holding Account;International Paper UK Ltd
102551;350;Italy;100-Holding Account;ITALIA ZUCCHERI SPA
92411;147;Portugal;100-Holding Account;F. S. e Cerâmica Amaro de Macedo, S.A
108123;202607;Austria;100-Holding Account;Pegasus Jet Ltd.
113414;207699;Germany;100-Holding Account;Linde Gas Produktionsgesellschaft mbH & Co. KG
97349;957;United Kingdom;100-Holding Account;Stoelzle Flaconnage Limited
92412;589;Poland;100-Holding Account;POLCOLORIT S.A.
108124;202986;United Kingdom;100-Holding Account;Zenium UK2 Limited
102552;428;Italy;100-Holding Account;CEMENTERIE ALDO BARBETTI SPA
113415;207565;Germany;100-Holding Account;ERVIN Germany GmbH
97350;157;United Kingdom;100-Holding Account;NPOWER COGEN LIMITED
102553;459;Italy;100-Holding Account;Cementi Moccia S.p.A.
92413;148;Portugal;100-Holding Account;DAI -Sociedade de Desenvolvimento Agro-Industrial, S.A
108126;203005;Sweden;100-Holding Account;Skellefteå Kraft AB
113416;207702;Netherlands;100-Holding Account;Polar Air Cargo Worldwide, Inc.
102554;965;Italy;100-Holding Account;Calenia Energia SpA
97351;865;United Kingdom;100-Holding Account;Venator Materials UK Limited
92414;4;Slovakia;100-Holding Account;A.N.B. a.s.
108127;202659;United Kingdom;100-Holding Account;Prestbury Two LLP
102555;968;Italy;100-Holding Account;Bridgestone Italia Manufacturing S.p.A.
113417;207705;United Kingdom;100-Holding Account;CAVOK AIR LLC
97352;867;United Kingdom;100-Holding Account;Kellogg Company of Great Britain Ltd.
92415;149;Portugal;100-Holding Account;Cerâmica do Rodeio, Lda
102556;963;Italy;100-Holding Account;ENGIE Produzione S.p.A.
97353;864;United Kingdom;100-Holding Account;Kellogg Company of Great Britain Ltd.
92416;590;Poland;100-Holding Account;Tele-Fonika Kable Spółka Akcyjna
113419;207707;Finland;100-Holding Account;Adven Oy
102557;75;Italy;100-Holding Account;Italiana Coke S.r.l.
97354;515;United Kingdom;100-Holding Account;Burton Hospital NHS Trust
92417;150;Portugal;100-Holding Account;Cerâmica Vicente e Filhos, Lda
113420;207708;Norway;100-Holding Account;Aker BP ASA
92418;275;Poland;100-Holding Account;Sudzucker Polska S.A.
102558;964;Italy;100-Holding Account;NLMK VERONA S.P.A.
97356;942;United Kingdom;100-Holding Account;Etex Building Performance Ltd
102559;966;Italy;100-Holding Account;STMicroelectronics Srl
92419;5;Slovakia;100-Holding Account;AVC, a.s.
108133;203009;Netherlands;100-Holding Account;Power Plant Rotterdam B.V.
113422;207670;United Kingdom;100-Holding Account;ExecuJet Middle East LLC
97357;943;United Kingdom;100-Holding Account;Etex Building Performance Ltd
102560;431;Italy;100-Holding Account;Spoleto Cementi Srl
92420;151;Portugal;100-Holding Account;Campos- Fábricas Cerâmicas, SA
108134;201770;United Kingdom;100-Holding Account;HP INC.
113423;207675;Germany;100-Holding Account;Sachsenmilch Leppersdorf GmbH
97358;866;United Kingdom;100-Holding Account;Daniel Thwaites PLC
92421;591;Poland;100-Holding Account;Spółdzielnia Mieszkaniowa Przodownik
102562;974;Italy;100-Holding Account;ELCOGRAF S.P.A.
97359;161;United Kingdom;100-Holding Account;Glaxo Operations UK Limited
92422;276;Poland;100-Holding Account;Krajowa Spółka Cukrowa S.A.
113425;207692;Italy;100-Holding Account;SICA srl
102563;971;Italy;100-Holding Account;Conserve Italia soc.coop.agricola
97360;871;United Kingdom;100-Holding Account;DS Smith Paper Ltd
108137;203011;Belgium;100-Holding Account;Picanol
92423;152;Portugal;100-Holding Account;Cerâmica Sotelha, SA
102564;461;Italy;100-Holding Account;Maddaloni Cementi Srl
97361;872;United Kingdom;100-Holding Account;DS Smith Paper Ltd
92424;153;Portugal;100-Holding Account;Gresco - Grés de Coimbra, S.A.
108138;202827;Germany;100-Holding Account;Basell Polyolefine GmbH
113428;207722;United Kingdom;100-Holding Account;Execujet (UK) Limited
102565;977;Italy;100-Holding Account;Conserve Italia soc.coop.agricola
108139;202687;Sweden;100-Holding Account;Tandoro Ltd.
92425;592;Poland;100-Holding Account;WIENERBERGER CERAMIKA BUDOWLANA SP. Z O.O.
97362;874;United Kingdom;100-Holding Account;DS Smith Paper Ltd
102566;121;Italy;100-Holding Account;ITS ARTEA SRL
108140;202760;Germany;100-Holding Account;Aurubis AG
113429;207653;United Kingdom;100-Holding Account;Digital Realty (UK) Ltd
97363;516;United Kingdom;100-Holding Account;Salford Royal NHS Foundation Trust
92426;6;Slovakia;100-Holding Account;Bekaert Hlohovec a. s.
108141;202863;Germany;100-Holding Account;ArcelorMittal Hochfeld GmbH
102567;514;Italy;100-Holding Account;CEMENTIR ITALIA S.P.A.
113430;207233;Austria;100-Holding Account;MJet GmbH
92427;154;Portugal;100-Holding Account;Cerâmica Barragem Castelo de Bode, Lda
97364;1089;United Kingdom;100-Holding Account;DS Smith Paper Ltd
102568;978;Italy;100-Holding Account;Conserve Italia soc.coop.agricola
92428;277;Poland;100-Holding Account;ANWIL S. A.
108142;202886;Germany;100-Holding Account;GETEC BBE GmbH
97365;875;United Kingdom;100-Holding Account;Aylesford Newsprint Ltd
113432;207622;United Kingdom;100-Holding Account;Digital Crawley 1 SARL
108143;202866;Germany;100-Holding Account;Befesa Zinc Duisburg GmbH
92429;593;Poland;100-Holding Account;Cegielnia Stopka Sp. z o.o.
102569;979;Italy;100-Holding Account;Conserve Italia soc.coop.agricola
97366;418;United Kingdom;100-Holding Account;Glaxo Operations UK Limited
113433;207704;Italy;100-Holding Account;SINTERAMA SPA
108144;203007;Sweden;100-Holding Account;Trelleborgs Fjärrvärme AB
102570;980;Italy;100-Holding Account;Conserve Italia soc.coop.agricola
97367;881;United Kingdom;100-Holding Account;Weidmann Whiteley Limited
92430;155;Portugal;100-Holding Account;A Tijoleira Central de Estarreja, Lda
113434;207726;Poland;100-Holding Account;PETRALANA S.A.
102571;981;Italy;100-Holding Account;Conserve Italia soc.coop.agricola
108145;202674;Germany;100-Holding Account;B.E.S. Brandenburger Elektrostahlwerke GmbH
92431;278;Poland;100-Holding Account;Orion Engineered Carbons Sp. z o.o.
97368;870;United Kingdom;100-Holding Account;ESCOL PRODUCTS LTD
102572;364;Italy;100-Holding Account;JESI ENERGIA S.p.A.
113435;207728;Norway;100-Holding Account;BE Varme AS
97369;877;United Kingdom;100-Holding Account;Furness Brick & Tile Co Ltd
92432;7;Slovakia;100-Holding Account;Biotika a.s.
108147;202916;United Kingdom;100-Holding Account;East & North Herts NHS Trust
102573;982;Italy;100-Holding Account;Conserve Italia soc.coop.agricola
113436;207723;United Kingdom;100-Holding Account;ROYAL AIR FORCE (UK)
92433;156;Portugal;100-Holding Account;Fábrica de Papel de Medros, Lda.
108148;202988;Germany;100-Holding Account;Liebherr-Aviation GmbH
102574;1002;Italy;100-Holding Account;CEMENTIR ITALIA S.P.A.
97371;518;United Kingdom;100-Holding Account;South Manchester University Hospitals NHS Trust
113437;207730;Finland;100-Holding Account;Imatran Lämpö Oy
92434;279;Poland;100-Holding Account;Veolia Industry Polska
108149;203014;Sweden;100-Holding Account;Jönköping Energi AB
97372;903;United Kingdom;100-Holding Account;Cooper Tire & Rubber Company Europe Limited
102575;970;Italy;100-Holding Account;INALCA S.p.A.
92435;594;Poland;100-Holding Account;Komunalne Przedsiębiorstwo Energetyki Cieplnej Spółka z o.o.
108150;201494;Austria;100-Holding Account;The Flying Bulls
97373;883;United Kingdom;100-Holding Account;Ibstock Scottish Brick Ltd
92436;8;Slovakia;100-Holding Account;TIMMA s.r.o.
113439;207706;Portugal;100-Holding Account;FORTISSUE-PRODUÇÃO DE PAPEL SA
102576;1024;Italy;100-Holding Account;INALCA S.p.A.
108151;202941;Spain;100-Holding Account;Porcelánicos HDC, S.A.
92437;595;Poland;100-Holding Account;WIENERBERGER CERAMIKA BUDOWLANA SP. Z O.O.
97374;885;United Kingdom;100-Holding Account;ISP ALGINATES (UK) Ltd.
113440;207732;Germany;100-Holding Account;Siemens Gas and Power GmbH & Co. KG
102577;372;Italy;100-Holding Account;SMURFIT KAPPA ITALIA S.P.A.
108152;202168;United Kingdom;100-Holding Account;DTC LLC
92438;280;Poland;100-Holding Account;POLENERGIA ELEKTROCIEPŁOWNIA NOWA SARZYNA SP. Z O.O.
97375;888;United Kingdom;100-Holding Account;Vernacare Limited
102579;972;Italy;100-Holding Account;C.A.S. spa
92439;596;Poland;100-Holding Account;Komunalne Przedsiębiorstwo Energetyki Cieplnej Spółka z o.o.
97376;597;United Kingdom;100-Holding Account;Glaxo Operations UK Limited
113443;207729;United Kingdom;100-Holding Account;Gibraltar Mechanical and Electrical Services Ltd
108154;203016;United Kingdom;100-Holding Account;Bristow Helicopters Limited
102580;279;Italy;100-Holding Account;Cementizillo S.p.A.
92440;9;Slovakia;100-Holding Account;Bratislavská teplárenská, a.s.
